rank,player,pos,team_26,age,bye,ecr_ovr,ecr_pos,g_25,ppgA_25,ppgB_25,top6A_25,floorA_25,tgt_25,tgt_share_25,car_25,ru100_25,re100_25,pass_td_25,p300_25,ru_yds_25,snap_pct_25,espn_adp,note,pos_rank
311,Konata Mumpfield,WR,LA,23.9,11.0,309.32,114.76,10.0,2.52,2.52,4.2,0.0,23.0,0.066860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.3217647058823529,,,118
312,Will Shipley,RB,PHI,24.0,10.0,310.44,92.81,14.0,1.3928571428571428,1.3928571428571428,2.75,0.05,12.0,0.0310880829015544,14.0,0.0,0.0,0.0,0.0,49.0,0.1246666666666666,,,106
313,Hunter Luepke,RB,DAL,26.5,14.0,312.6,108.71,14.0,2.642857142857143,2.642857142857143,5.2,0.3,15.0,0.0304259634888438,16.0,0.0,0.0,0.0,0.0,71.0,0.2105882352941176,,,107
314,Tez Johnson,WR,TB,24.3,10.0,312.79,114.05,15.0,6.16,6.16,13.166666666666666,1.2,44.0,0.0924369747899159,7.0,0.0,0.0,0.0,0.0,22.0,0.470625,,,119
315,Olamide Zaccheaus,WR,ATL,29.1,11.0,313.72,114.35,14.0,6.057142857142858,6.057142857142858,10.116666666666667,3.15,65.0,0.1490825688073394,4.0,0.0,0.0,0.0,0.0,25.0,0.53625,,,120
316,Erick All Jr.,TE,CIN,26.0,6.0,314.23,42.21,,,,,,,,,,,,,,,,,45
317,Kareem Hunt,RB,FA,31.1,,314.33,95.0,17.0,8.729411764705883,8.670588235294119,16.000000000000004,4.4,25.0,0.0455373406193078,163.0,1.0,0.0,0.0,0.0,611.0,0.4705882352941176,,,108
318,Malik Benson,WR,LV,23.9,13.0,314.92,114.38,,,,,,,,,,,,,,,,,121
319,Tai Felton,WR,MIN,23.5,6.0,316.0,140.45,12.0,0.4583333333333333,0.4583333333333333,0.9166666666666666,0.0,3.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0441176470588235,,,122
320,Barion Brown,WR,NO,22.7,8.0,316.0,125.67,,,,,,,,,,,,,,,,,123
321,Jalen Royals,WR,KC,23.6,5.0,316.32,119.58,2.0,1.2,1.2,1.2,0.6,3.0,0.0461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.19,,,124
322,Tyler Lockett,WR,LV,33.9,13.0,316.5,139.33,17.0,3.947058823529412,3.947058823529412,8.266666666666667,1.5,55.0,0.1076320939334637,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,125
323,Brenen Thompson,WR,LAC,23.1,7.0,316.72,116.53,,,,,,,,,,,,,,,,,126
324,Raheim Sanders,RB,CLE,24.3,11.0,317.0,94.67,4.0,5.075,5.075,5.074999999999999,4.25,4.0,0.0353982300884955,27.0,0.0,0.0,0.0,0.0,92.0,0.2575,,,109
325,Adam Prentice,RB,DEN,,10.0,317.0,121.6,,,,,,,,,,,,,,,,,110
326,Jordan Watkins,WR,SF,24.6,8.0,318.0,157.25,2.0,2.3000000000000003,2.3000000000000003,2.3000000000000003,2.0,3.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,,,127
327,Colbie Young,WR,CIN,24.1,6.0,318.14,127.45,,,,,,,,,,,,,,,,,128
328,Treylon Burks,WR,WAS,26.5,7.0,318.55,118.0,8.0,3.625,3.625,4.833333333333333,1.5750000000000002,22.0,0.1195652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.6012500000000001,,,129
329,Carson Beck,QB,ARI,24.8,14.0,318.85,38.14,,,,,,,,,,,,,,,,,35
330,Luke McCaffrey,WR,WAS,25.4,7.0,319.16,117.27,9.0,5.7,5.7,8.549999999999999,0.0,15.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.3166666666666666,,,130
331,Cedric Tillman,WR,FA,26.4,,319.47,118.02,12.0,5.0,5.0,8.116666666666665,1.75,39.0,0.1095505617977528,0.0,0.0,0.0,0.0,0.0,0.0,0.6184615384615384,,,131
332,Roschon Johnson,RB,CHI,25.6,10.0,319.93,97.71,6.0,0.2833333333333334,0.2833333333333334,0.2833333333333334,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0085714285714285,,,111
333,Van Jefferson,WR,WAS,30.1,7.0,320.5,142.2,14.0,5.0,5.0,8.116666666666665,2.325,52.0,0.1198156682027649,0.0,0.0,0.0,0.0,0.0,0.0,0.585625,,,132
334,Cole Kmet,TE,CHI,27.5,10.0,320.61,43.09,16.0,4.91875,4.91875,8.250000000000002,2.45,48.0,0.096579476861167,0.0,0.0,0.0,0.0,0.0,0.0,0.714375,,,46
335,Demarcus Robinson,WR,SF,32.0,8.0,321.23,130.61,14.0,4.1571428571428575,4.1571428571428575,6.833333333333333,1.925,35.0,0.0843373493975903,1.0,0.0,0.0,0.0,0.0,6.0,0.4678571428571428,,,133
336,Ashton Dulin,WR,IND,29.3,13.0,321.36,129.6,12.0,1.6666666666666667,1.6666666666666667,3.333333333333333,0.0,10.0,0.0267379679144385,3.0,0.0,0.0,0.0,0.0,44.0,0.2133333333333333,,,134
337,Dont'e Thornton Jr.,WR,LV,23.8,13.0,322.35,126.73,11.0,2.136363636363636,2.136363636363636,3.6833333333333336,0.0,30.0,0.0940438871473354,0.0,0.0,0.0,0.0,0.0,0.0,0.4533333333333333,,,135
338,Kalif Raymond,WR,CHI,32.1,10.0,322.8,119.65,15.0,4.453333333333333,4.453333333333333,9.000000000000002,0.7,30.0,0.0609756097560975,2.0,0.0,0.0,0.0,0.0,19.0,0.366,,,136
339,Eli Raridon,TE,NE,22.6,11.0,323.22,44.83,,,,,,,,,,,,,,,,,47
340,John Metchie III,WR,CAR,26.1,5.0,323.27,118.19,13.0,5.530769230769232,5.530769230769232,9.85,1.4,48.0,0.1428571428571428,3.0,0.0,0.0,0.0,0.0,-5.0,0.46125,,,137
341,Tyler Higbee,TE,LA,33.7,11.0,323.73,44.96,10.0,7.109999999999999,7.109999999999999,10.55,3.6,36.0,0.1121495327102803,0.0,0.0,0.0,0.0,0.0,0.0,0.5549999999999999,,,48
342,J.J. McCarthy,QB,MIN,23.6,6.0,326.11,38.15,10.0,12.538,14.738,18.016666666666666,6.495,0.0,0.0,37.0,0.0,0.0,11.0,0.0,181.0,0.916,,,36
343,Max Klare,TE,LA,23.2,11.0,326.75,47.8,,,,,,,,,,,,,,,,,49
344,Odell Beckham Jr.,WR,NYG,33.8,8.0,326.8,130.75,,,,,,,,,,,,,,,,,138
345,Noah Gray,TE,KC,27.4,5.0,327.17,44.83,14.0,2.771428571428572,2.771428571428572,4.8,1.125,37.0,0.0827740492170022,0.0,0.0,0.0,0.0,0.0,0.0,0.52125,,,50
346,Phil Mafah,RB,DAL,23.9,14.0,327.23,102.53,1.0,10.9,10.9,10.9,10.9,2.0,0.0869565217391304,5.0,0.0,0.0,0.0,0.0,18.0,0.18,,,112
347,Devontez Walker,WR,BAL,25.2,13.0,328.0,127.2,8.0,4.7,4.7,6.266666666666667,0.0,8.0,0.0414507772020725,0.0,0.0,0.0,0.0,0.0,0.0,0.2466666666666666,,,139
348,Jawhar Jordan,RB,HOU,27.1,8.0,328.08,97.0,4.0,8.175,7.925,8.174999999999999,2.7750000000000004,7.0,0.0614035087719298,43.0,1.0,0.0,0.0,0.0,193.0,0.3,,,113
349,Patrick Ricard,RB,NYG,32.3,8.0,328.33,112.0,5.0,0.42,0.42,0.42,0.0,2.0,0.016260162601626,1.0,0.0,0.0,0.0,0.0,3.0,,,,114
350,Kevin Coleman Jr.,WR,MIA,23.0,6.0,329.48,122.08,,,,,,,,,,,,,,,,,140
351,Ja'Tavion Sanders,TE,CAR,23.5,5.0,329.75,45.61,12.0,4.5,4.5,7.550000000000001,1.5750000000000002,34.0,0.0974212034383954,0.0,0.0,0.0,0.0,0.0,0.0,0.483076923076923,,,51
352,Dawson Knox,TE,BUF,29.8,7.0,329.97,45.53,16.0,6.48125,6.48125,11.666666666666666,3.45,49.0,0.1084070796460177,0.0,0.0,0.0,0.0,0.0,0.0,0.5829411764705883,,,52
353,British Brooks,RB,HOU,26.8,8.0,330.0,123.2,8.0,0.975,0.975,1.3,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,78.0,0.0666666666666666,,,115
354,Michael Carter,RB,TEN,27.3,9.0,330.13,100.93,13.0,7.615384615384615,7.615384615384615,11.35,5.6,45.0,0.09,92.0,0.0,0.0,0.0,0.0,333.0,0.4523076923076923,,,116
355,J'Mari Taylor,RB,JAX,24.5,7.0,330.42,104.0,,,,,,,,,,,,,,,,,117
356,Lew Nichols III,RB,PIT,25.1,9.0,331.5,117.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,118
357,CJ Daniels,WR,LA,24.7,11.0,331.64,132.81,,,,,,,,,,,,,,,,,141
358,Tutu Atwell,WR,LA,26.9,11.0,332.0,122.82,8.0,3.9,3.9,5.199999999999999,0.0,15.0,0.0517241379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.279,,,142
359,Jacob Saylors,RB,DET,26.5,6.0,333.0,120.0,11.0,0.1,0.1,0.1833333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.008125,,,119
360,Mac Jones,QB,SF,28.0,8.0,333.51,38.18,11.0,11.82181818181818,14.73090909090909,19.01333333333333,2.69,0.0,0.0,36.0,0.0,0.0,13.0,3.0,60.0,0.7436363636363637,,,37
361,Drew Allar,QB,PIT,22.5,9.0,334.0,56.57,,,,,,,,,,,,,,,,,38
362,Reggie Gilliam,RB,NE,29.1,11.0,335.0,114.8,11.0,0.4363636363636363,0.4363636363636363,0.7999999999999999,0.0,2.0,0.0066225165562913,2.0,0.0,0.0,0.0,0.0,4.0,,,,120
363,Zavion Thomas,WR,CHI,22.6,10.0,335.0,130.67,,,,,,,,,,,,,,,,,143
364,DeAndre Hopkins,WR,BAL,34.3,13.0,336.0,135.33,17.0,3.941176470588236,3.941176470588236,8.216666666666667,0.0,39.0,0.0958230958230958,0.0,0.0,0.0,0.0,0.0,0.0,0.33,,,144
365,Jonnu Smith,TE,GB,31.1,11.0,336.25,50.4,17.0,5.011764705882353,5.011764705882353,9.183333333333335,1.6,54.0,0.104448742746615,9.0,0.0,0.0,0.0,0.0,70.0,0.5270588235294118,,,53
366,Tyler Goodson,RB,ATL,25.8,11.0,336.57,102.0,10.0,0.52,0.52,0.8333333333333334,0.05,3.0,0.0096774193548387,9.0,0.0,0.0,0.0,0.0,24.0,0.05,,,121
367,Robert Henry Jr.,RB,WAS,24.7,7.0,337.0,112.0,,,,,,,,,,,,,,,,,122
368,Rasheen Ali,RB,BAL,25.6,13.0,337.3,107.23,15.0,1.6133333333333333,1.6133333333333333,3.95,0.0,11.0,0.0306406685236768,7.0,0.0,0.0,0.0,0.0,24.0,0.13,,,123
369,Savion Williams,WR,GB,24.8,11.0,337.52,126.07,12.0,2.1250000000000004,2.1250000000000004,3.883333333333333,0.225,10.0,0.029673590504451,11.0,0.0,0.0,0.0,0.0,37.0,0.1149999999999999,,,145
370,Ronnie Rivers,RB,LA,27.6,11.0,338.25,113.17,6.0,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,46.0,0.0245454545454545,,,124
371,Ty Chandler,RB,NO,28.3,8.0,338.33,133.0,3.0,2.9333333333333336,2.9333333333333336,2.9333333333333336,1.2000000000000002,4.0,0.0634920634920634,17.0,0.0,0.0,0.0,0.0,47.0,0.2233333333333333,,,125
372,Dylan Laube,RB,LV,26.7,13.0,338.6,114.5,17.0,0.3352941176470588,0.3352941176470588,0.9500000000000002,0.0,4.0,0.0081135902636916,7.0,0.0,0.0,0.0,0.0,9.0,0.0288235294117647,,,126
373,Dyami Brown,WR,WAS,26.9,7.0,338.71,133.82,11.0,4.5181818181818185,4.5181818181818185,7.800000000000001,0.9,37.0,0.115987460815047,6.0,0.0,0.0,0.0,0.0,30.0,0.3664285714285714,,,146
374,Justin Joly,TE,MIA,22.2,10.0,338.77,50.1,,,,,,,,,,,,,,,,,54
375,Jam Miller,RB,NE,22.4,11.0,339.0,100.0,,,,,,,,,,,,,,,,,127
376,Chris Blair,WR,ATL,28.9,11.0,339.0,160.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533333333333333,,,147
377,Mitch Tinsley,WR,CIN,27.0,6.0,340.0,146.0,8.0,3.95,3.95,5.266666666666667,1.4249999999999998,24.0,0.0854092526690391,0.0,0.0,0.0,0.0,0.0,0.0,0.2464705882352941,,,148
378,Zavier Scott,RB,MIN,27.2,6.0,340.25,111.2,11.0,3.563636363636364,3.563636363636364,5.933333333333334,0.7999999999999999,16.0,0.0516129032258064,32.0,0.0,0.0,0.0,0.0,114.0,0.101875,,,128
379,Nick Westbrook-Ikhine,WR,IND,29.5,13.0,341.27,125.76,13.0,1.5307692307692309,1.5307692307692309,3.1333333333333333,0.0,20.0,0.057471264367816,0.0,0.0,0.0,0.0,0.0,0.0,0.442,,,149
380,John Bates,TE,WAS,28.8,7.0,341.67,58.0,10.0,2.73,2.73,4.033333333333332,1.525,16.0,0.0647773279352226,0.0,0.0,0.0,0.0,0.0,0.0,0.514,,,55
381,Khalil Herbert,RB,SF,28.4,8.0,341.75,103.0,5.0,1.32,1.32,1.32,0.0,4.0,0.0258064516129032,16.0,0.0,0.0,0.0,0.0,52.0,0.1357142857142857,,,129
382,Deion Burks,WR,IND,23.7,13.0,342.33,137.17,,,,,,,,,,,,,,,,,150
383,Moliki Matavao,TE,NO,23.5,8.0,343.0,94.6,1.0,3.0,3.0,3.0,3.0,2.0,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.2133333333333333,,,56
384,Jake Browning,QB,TB,30.4,10.0,343.0,59.29,5.0,9.748,12.148,9.748,5.4,0.0,0.0,9.0,0.0,0.0,6.0,0.0,39.0,0.734,,,39
385,Antonio Gibson,RB,FA,28.2,,343.67,113.8,5.0,4.640000000000001,4.640000000000001,4.640000000000001,0.8000000000000003,3.0,0.0201342281879194,25.0,0.0,0.0,0.0,0.0,106.0,0.1659999999999999,,,130
386,Jahdae Walker,WR,CHI,24.2,10.0,343.75,144.6,6.0,4.45,4.45,4.45,0.0,10.0,0.0495049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.151111111111111,,,151
387,Joe Flacco,QB,CIN,41.6,6.0,343.91,40.65,13.0,11.896923076923075,14.05076923076923,21.636666666666667,1.2600000000000002,0.0,0.0,21.0,0.0,0.0,15.0,2.0,35.0,0.7784615384615384,,,40
388,Michael Woods II,WR,DEN,26.5,10.0,344.5,149.0,,,,,,,,,,,,,,,,,152
389,Marlin Klein,TE,HOU,24.0,8.0,344.8,59.62,,,,,,,,,,,,,,,,,57
390,Jordan Whittington,WR,LA,25.9,11.0,345.0,132.0,15.0,2.4200000000000004,2.4200000000000004,4.633333333333333,0.25,25.0,0.0484496124031007,3.0,0.0,0.0,0.0,0.0,12.0,0.4082352941176471,,,153
391,Terrell Jennings,RB,FA,25.7,,345.0,107.29,6.0,2.5333333333333337,2.5333333333333337,2.5333333333333337,0.125,1.0,0.0059880239520958,23.0,0.0,0.0,0.0,0.0,73.0,0.0828571428571428,,,131
392,Elijah Moore,WR,PHI,26.5,10.0,345.0,150.4,9.0,3.1777777777777776,3.1777777777777776,4.65,0.7,17.0,0.0643939393939393,6.0,0.0,0.0,0.0,0.0,24.0,0.3144444444444444,,,154
393,Justin Fields,QB,KC,27.5,5.0,345.51,39.87,9.0,15.851111111111113,17.406666666666666,21.62333333333333,4.9,1.0,0.0044843049327354,71.0,0.0,0.0,7.0,0.0,383.0,0.8977777777777778,,,41
394,Xavier Restrepo,WR,TEN,24.4,9.0,346.0,147.75,2.0,3.55,3.55,3.55,3.025,7.0,0.0958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.22,,,155
395,Noah Fant,TE,NO,28.8,8.0,346.18,51.74,13.0,5.753846153846154,5.753846153846154,9.7,1.9,41.0,0.0857740585774058,0.0,0.0,0.0,0.0,0.0,0.0,0.3793333333333333,,,58
396,Anthony Richardson Sr.,QB,IND,24.3,13.0,346.95,44.75,2.0,1.0799999999999998,1.0799999999999998,1.0799999999999998,0.49,1.0,0.0181818181818181,4.0,0.0,0.0,0.0,0.0,-1.0,0.1149999999999999,,,42
397,Dameon Pierce,RB,PHI,26.6,10.0,347.5,109.62,5.0,0.72,0.72,0.72,0.0,1.0,0.0058823529411764,14.0,0.0,0.0,0.0,0.0,36.0,0.0839999999999999,,,132
398,Jacob Cowing,WR,SF,25.6,8.0,347.67,154.8,,,,,,,,,,,,,,,,,156
399,Jeremy McNichols,RB,WAS,30.7,7.0,347.8,113.38,16.0,4.54375,4.54375,8.133333333333335,1.9,31.0,0.0790816326530612,44.0,0.0,0.0,0.0,0.0,221.0,0.3194117647058823,,,133
400,Cade Klubnik,QB,NYJ,22.9,13.0,347.83,42.38,,,,,,,,,,,,,,,,,43
401,Tommy Tremble,TE,CAR,26.3,5.0,347.87,52.26,15.0,4.260000000000001,4.260000000000001,8.483333333333333,1.2999999999999998,37.0,0.0860465116279069,0.0,0.0,0.0,0.0,0.0,0.0,0.6011764705882353,,,59
402,Will Kacmarek,TE,MIA,23.6,6.0,348.0,62.3,,,,,,,,,,,,,,,,,60
403,Jaylin Lane,WR,WAS,24.4,7.0,348.61,130.91,15.0,3.4133333333333336,3.4133333333333336,6.366666666666667,1.1,32.0,0.0816326530612244,1.0,0.0,0.0,0.0,0.0,7.0,0.362,,,157
404,Matt Hibner,TE,BAL,,13.0,348.8,65.27,,,,,,,,,,,,,,,,,61
405,Jameis Winston,QB,NYG,32.7,8.0,350.73,41.11,3.0,14.426666666666668,16.426666666666666,14.426666666666668,5.5200000000000005,1.0,0.0101010101010101,7.0,0.0,0.0,2.0,1.0,23.0,0.6766666666666666,,,44
406,Ben Sinnott,TE,WAS,24.2,7.0,352.15,56.95,9.0,3.1555555555555554,3.1555555555555554,4.2,1.7000000000000002,13.0,0.0613207547169811,0.0,0.0,0.0,0.0,0.0,0.0,0.360625,,,62
407,Marcus Mariota,QB,WAS,32.9,7.0,352.24,42.86,10.0,12.55,14.55,18.11,5.7700000000000005,0.0,0.0,50.0,0.0,0.0,10.0,0.0,297.0,0.7454545454545454,,,45
408,Quinn Ewers,QB,JAX,23.5,6.0,353.0,49.83,4.0,8.295,9.795,8.295,5.705,1.0,0.0098039215686274,8.0,0.0,0.0,3.0,0.0,19.0,0.79,,,46
409,Cade Stover,TE,HOU,26.2,8.0,353.0,72.5,6.0,3.316666666666667,3.316666666666667,3.3166666666666664,2.1,16.0,0.0914285714285714,4.0,0.0,0.0,0.0,0.0,3.0,0.44,,,63
410,Luke Musgrave,TE,GB,26.0,11.0,353.9,54.46,13.0,3.784615384615385,3.784615384615385,6.183333333333334,1.6,31.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4005882352941177,,,64
411,Austin Ekeler,RB,FA,31.3,,354.2,107.55,2.0,6.55,6.55,6.55,5.475,7.0,0.1014492753623188,14.0,0.0,0.0,0.0,0.0,43.0,0.495,,,134
412,Elijah Higgins,TE,ARI,25.9,14.0,354.3,54.8,17.0,3.4176470588235297,3.4176470588235297,7.283333333333334,1.1,37.0,0.059967585089141,0.0,0.0,0.0,0.0,0.0,0.0,0.4252941176470588,,,65
413,Joe Milton III,QB,DAL,26.5,14.0,355.25,44.75,4.0,2.58,3.08,2.58,-0.4849999999999999,0.0,0.0,5.0,0.0,0.0,1.0,0.0,50.0,0.21,,,47
414,Austin Hooper,TE,ATL,31.9,11.0,355.45,53.64,13.0,4.561538461538462,4.561538461538462,7.183333333333334,2.0,26.0,0.070460704607046,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,66
415,Kene Nwangwu,RB,NYJ,28.6,13.0,356.5,120.0,10.0,1.09,1.09,1.8166666666666669,0.0,1.0,0.0040650406504065,13.0,0.0,0.0,0.0,0.0,49.0,0.0441666666666666,,,135
416,Greg Dortch,WR,DET,28.3,6.0,356.8,133.54,12.0,6.258333333333334,6.258333333333334,10.466666666666669,2.4,33.0,0.0744920993227991,7.0,0.0,0.0,0.0,0.0,15.0,0.3358333333333334,,,158
417,Reggie Virgil,WR,ARI,22.3,14.0,357.5,158.38,,,,,,,,,,,,,,,,,159
418,Gardner Minshew II,QB,ARI,30.3,14.0,357.5,53.45,4.0,-0.08,-0.08,-0.08,-0.5050000000000001,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.1675,,,48
419,Marquez Valdes-Scantling,WR,DAL,31.9,14.0,357.67,145.25,9.0,3.555555555555556,3.555555555555556,5.0666666666666655,1.6,29.0,0.0873493975903614,0.0,0.0,0.0,0.0,0.0,0.0,0.48,,,160
420,Noah Whittington,RB,HOU,24.7,8.0,359.5,122.0,,,,,,,,,,,,,,,,,136
421,Tyrod Taylor,QB,GB,37.1,11.0,360.33,46.67,6.0,9.91,11.576666666666668,9.91,3.69,0.0,0.0,27.0,0.0,0.0,5.0,0.0,143.0,0.6699999999999999,,,49
422,Cash Jones,RB,ATL,26.4,11.0,360.5,116.25,,,,,,,,,,,,,,,,,137
423,Tim Patrick,WR,NYJ,32.8,13.0,361.0,146.8,13.0,3.976923076923077,3.976923076923077,7.883333333333334,0.0,24.0,0.0604534005037783,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,,,161
424,Xavier Smith,WR,LA,29.0,11.0,361.0,152.43,16.0,3.0187500000000003,3.0187500000000003,6.816666666666666,0.0,24.0,0.0438756855575868,0.0,0.0,0.0,0.0,0.0,0.0,0.214375,,,162
425,Damien Martinez,RB,GB,22.6,11.0,361.29,109.2,,,,,,,,,,,,,,,,,138
426,Josh Oliver,TE,MIN,29.5,6.0,361.4,63.1,12.0,4.583333333333333,4.583333333333333,7.949999999999998,1.475,19.0,0.0590062111801242,0.0,0.0,0.0,0.0,0.0,0.0,0.458,,,67
427,Daniel Bellinger,TE,TEN,26.0,9.0,361.42,56.39,13.0,4.584615384615384,4.584615384615384,8.583333333333334,1.6,26.0,0.0637254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.499375,,,68
428,Michael Burton,RB,CLE,,11.0,362.0,138.8,,,,,,,,,,,,,,,,,139
429,Jalen Reagor,WR,MIA,27.7,6.0,363.33,142.5,,,,,,,,,,,,,,,,,163
430,Durham Smythe,TE,BAL,31.1,13.0,363.5,72.71,7.0,0.9285714285714286,0.9285714285714286,1.0833333333333337,0.0,6.0,0.027906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.2541176470588235,,,69
431,Drew Sample,TE,CIN,30.4,6.0,364.33,72.4,12.0,2.658333333333333,2.658333333333333,4.583333333333333,0.875,20.0,0.0462962962962962,1.0,0.0,0.0,0.0,0.0,3.0,0.5358823529411765,,,70
432,Jimmy Horn Jr.,WR,CAR,24.0,5.0,365.25,157.33,10.0,2.87,2.87,3.7000000000000006,1.875,15.0,0.06,8.0,0.0,0.0,0.0,0.0,69.0,0.1923076923076923,,,164
433,Mitchell Evans,TE,CAR,23.3,5.0,365.47,55.2,14.0,3.442857142857143,3.442857142857143,6.366666666666667,1.525,25.0,0.0618811881188118,1.0,0.0,0.0,0.0,0.0,1.0,0.3741176470588235,,,71
434,Tyson Bagent,QB,CHI,26.3,10.0,366.0,56.78,2.0,1.29,1.29,1.29,1.0450000000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0666666666666666,,,50
435,Zach Ertz,TE,FA,35.8,,367.8,56.13,13.0,9.83846153846154,9.876923076923076,15.083333333333334,6.1,72.0,0.2022471910112359,0.0,0.0,1.0,0.0,0.0,0.0,0.6646153846153846,,,72
436,KeAndre Lambert-Smith,WR,LAC,24.9,7.0,368.0,159.14,10.0,1.61,1.61,2.6833333333333336,0.0,12.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.188,,,165
437,Tanner Koziol,TE,JAX,22.6,7.0,368.2,61.36,,,,,,,,,,,,,,,,,73
438,Riley Leonard,QB,IND,24.0,13.0,371.2,45.44,5.0,6.2,7.0,6.2,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,27.0,0.394,,,51
439,Jackson Hawes,TE,BUF,25.8,7.0,372.8,64.15,13.0,4.053846153846154,4.053846153846154,6.25,2.0,19.0,0.0527777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.4388235294117647,,,74
440,Luke Schoonmaker,TE,DAL,28.0,14.0,375.5,65.5,14.0,1.942857142857143,1.942857142857143,3.216666666666667,1.15,23.0,0.0448343079922027,0.0,0.0,0.0,0.0,0.0,0.0,0.3294117647058823,,,75
441,Nate Boerkircher,TE,JAX,25.0,7.0,377.0,67.82,,,,,,,,,,,,,,,,,76
442,Frank Gore Jr.,RB,BUF,24.5,7.0,377.5,125.5,,,,,,,,,,,,,,,,,140
443,Josh Cameron,WR,JAX,23.5,7.0,377.5,159.4,,,,,,,,,,,,,,,,,166
444,Jeremy Ruckert,TE,NYJ,26.1,13.0,377.67,69.86,14.0,3.3500000000000005,3.3500000000000005,5.25,1.7,29.0,0.0761154855643044,0.0,0.0,0.0,0.0,0.0,0.0,0.4717647058823529,,,77
445,Jaret Patterson,RB,LAC,26.7,7.0,378.5,125.6,6.0,4.283333333333333,4.283333333333333,4.283333333333334,0.825,4.0,0.0229885057471264,41.0,0.0,0.0,0.0,0.0,159.0,0.28,,,141
446,Trey Lance,QB,LAC,26.3,7.0,378.5,50.57,4.0,3.385,3.385,3.385,1.375,0.0,0.0,17.0,0.0,0.0,0.0,0.0,85.0,0.3775,,,52
447,Tanner Hudson,TE,CIN,31.8,6.0,380.67,77.83,10.0,4.779999999999999,4.779999999999999,6.75,1.95,24.0,0.0648648648648648,0.0,0.0,0.0,0.0,0.0,0.0,0.1473333333333333,,,78
448,Velus Jones Jr.,WR,SEA,29.3,11.0,381.0,166.5,5.0,0.64,0.64,0.64,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,0.01875,,,167
449,Adam Trautman,TE,DEN,29.6,10.0,383.0,64.0,13.0,3.5,3.5,5.916666666666667,1.5,23.0,0.0514541387024608,0.0,0.0,0.0,0.0,0.0,0.0,0.5729411764705883,,,79
450,Jaydn Ott,RB,KC,23.7,5.0,383.5,125.4,,,,,,,,,,,,,,,,,142
451,Lil'Jordan Humphrey,WR,DEN,28.4,10.0,389.5,158.0,7.0,4.942857142857143,4.942857142857143,5.766666666666667,0.95,25.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.484,,,168
